Program,Year,Period,State,State ANSI,Data Item,Value
SURVEY,2016,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.4
SURVEY,2016,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",23.6
SURVEY,2016,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2016,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",16
SURVEY,2016,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",28.4
SURVEY,2016,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",36.1
SURVEY,2016,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.8
SURVEY,2016,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",38.9
SURVEY,2016,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2016,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.4
SURVEY,2016,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",11.5
SURVEY,2016,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",25.7
SURVEY,2016,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.5
SURVEY,2016,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",42.3
SURVEY,2016,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",3.3
SURVEY,2016,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",10.3
SURVEY,2016,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3
SURVEY,2016,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",22.3
SURVEY,2016,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.7
SURVEY,2016,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",48.2
SURVEY,2015,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2.5
SURVEY,2015,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",22.7
SURVEY,2015,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",2.5
SURVEY,2015,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",10.7
SURVEY,2015,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",12.9
SURVEY,2015,JAN THRU MAR,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",10.8
SURVEY,2015,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",5.3
SURVEY,2015,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.5
SURVEY,2015,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2015,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",18.2
SURVEY,2015,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.9
SURVEY,2015,APR THRU JUN,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",21.7
SURVEY,2015,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.2
SURVEY,2015,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9
SURVEY,2015,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",6.5
SURVEY,2015,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",11.3
SURVEY,2015,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2
SURVEY,2015,JUL THRU SEP,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",40.4
SURVEY,2015,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2015,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.2
SURVEY,2015,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",9.8
SURVEY,2015,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",14.8
SURVEY,2015,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2015,OCT THRU DEC,KENTUCKY,21,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",22.2
SURVEY,2019,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2019,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2019,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2019,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2019,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2019,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",57.8
SURVEY,2018,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2018,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.5
SURVEY,2018,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2018,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2018,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2018,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",4.9
SURVEY,2018,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2018,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.2
SURVEY,2018,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2018,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",5.9
SURVEY,2018,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2018,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",8.1
SURVEY,2018,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2018,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2018,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2018,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",29.9
SURVEY,2018,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2018,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",31.3
SURVEY,2018,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2018,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2018,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",5.9
SURVEY,2018,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",6.7
SURVEY,2018,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2018,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",16.6
SURVEY,2017,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2017,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.3
SURVEY,2017,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2017,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.6
SURVEY,2017,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2017,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",25.8
SURVEY,2017,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2017,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.5
SURVEY,2017,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2017,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",3.1
SURVEY,2017,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2017,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",23.2
SURVEY,2017,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2017,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4
SURVEY,2017,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2017,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",74.5
SURVEY,2017,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",14.9
SURVEY,2017,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",59.2
SURVEY,2017,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2017,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.1
SURVEY,2017,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2017,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",26.6
SURVEY,2017,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",10.4
SURVEY,2017,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",31.5
SURVEY,2016,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",18.6
SURVEY,2016,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",12.4
SURVEY,2016,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2016,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",14.2
SURVEY,2016,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2016,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",22.8
SURVEY,2016,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.2
SURVEY,2016,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2016,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1.1
SURVEY,2016,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2016,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",20.7
SURVEY,2016,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.6
SURVEY,2016,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2016,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",26.1
SURVEY,2016,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2016,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",39.5
SURVEY,2016,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2016,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2016,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2016,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2016,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.2
SURVEY,2016,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",2.9
SURVEY,2015,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",4.3
SURVEY,2015,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.1
SURVEY,2015,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2015,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.7
SURVEY,2015,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.1
SURVEY,2015,JAN THRU MAR,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",17.2
SURVEY,2015,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2015,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5
SURVEY,2015,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.1
SURVEY,2015,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",3.7
SURVEY,2015,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2015,APR THRU JUN,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",36.4
SURVEY,2015,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2015,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3
SURVEY,2015,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2015,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2015,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2015,JUL THRU SEP,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",25.9
SURVEY,2015,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2015,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.4
SURVEY,2015,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2015,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2015,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2015,OCT THRU DEC,LOUISIANA,22,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",10.9
SURVEY,2019,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2019,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.4
SURVEY,2019,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2019,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2019,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2019,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2018,JAN THRU MAR,MAINE,23,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
